528af427098e718059003dd3,莲花(进口) Elise 1.8 16V (Mk. I) 03/96 -> 12/00,W 713/28
528af427098e718059003ddb,莲花(进口) Elise 1.8 16V (111/111S) 04/99 -> 12/00,W 713/28
528af427098e718059003de3,莲花(进口) Elise 1.8 16V (340R) 11/99 -> 12/00,W 713/28
528af427098e718059003de9,莲花(进口) Elise 1.8 16V (Mk. II) 11/00 -> ,W 713/28
528af427098e718059003def,莲花(进口) Elise 1.8 16V (111R) 01/04 -> ,W 610/9
528af428098e718059003df3,莲花(进口) Elise 1.8 16V 07/06 -> ,W 610/9
52945604098e7144f900270e,莲花(进口) Elise 1.8 16V (111/111S) 05/02->

,,,,52a89bad098e71b2e5000ba0,青年莲花 L5 11款 Sportback 1.6 2011.03-
,,,,52a89bae098e71b2e5000ba1,青年莲花 L5 11款 1.6 2011.03-
